Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Tchéquie (la),167,Viande de Suides,,,178.0,41.17,14.64,10.6,441000000.0,101000000.0,299000000.0,441000000.0,,243000000.0,,0.0,0.0
Tchéquie (la),167,Viande de Volailles,,,71.0,19.09,4.78,6.48,204000000.0,50000000.0,101000000.0,204000000.0,,153000000.0,,0.0,
Tchéquie (la),167,"Viande, Autre",,,13.0,4.06,0.54,1.95,44000000.0,19000000.0,23000000.0,43000000.0,,40000000.0,,,0.0
Thaïlande,216,Abats Comestible,,,3.0,1.11,0.09,0.56,74000000.0,5000000.0,33000000.0,75000000.0,,45000000.0,,,0.0
Thaïlande,216,Animaux Aquatiques Autre,,0.0,1.0,1.28,0.01,0.14,86000000.0,25000000.0,1000000.0,86000000.0,,110000000.0,,,0.0
Thaïlande,216,"Beurre, Ghee",,,4.0,0.17,0.46,0.0,11000000.0,1000000.0,12000000.0,11000000.0,,,,,
Thaïlande,216,Cephalopodes,0.0,0.0,5.0,2.12,0.07,0.97,142000000.0,72000000.0,86000000.0,142000000.0,,128000000.0,,,
Thaïlande,216,Crustacés,0.0,0.0,2.0,1.43,0.03,0.42,96000000.0,678000000.0,55000000.0,96000000.0,,718000000.0,,,0.0
Thaïlande,216,Crème,,,0.0,0.02,0.01,0.0,1000000.0,1000000.0,2000000.0,1000000.0,,1000000.0,,,
Thaïlande,216,Graisses Animales Crue,,10000000.0,5.0,0.23,0.53,0.01,25000000.0,40000000.0,15000000.0,15000000.0,,27000000.0,,,23000000.0
Thaïlande,216,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Thaïlande,216,Huiles de Poissons,,14000000.0,0.0,0.0,0.0,0.0,14000000.0,4000000.0,8000000.0,0.0,,10000000.0,,,
Thaïlande,216,Lait - Excl Beurre,,147000000.0,45.0,29.35,1.74,2.46,2147000000.0,200000000.0,1241000000.0,1967000000.0,33000000.0,1095000000.0,,,11000000.0
Thaïlande,216,"Mollusques, Autres",18000000.0,0.0,1.0,1.82,0.01,0.13,140000000.0,93000000.0,29000000.0,122000000.0,,205000000.0,,,0.0
Thaïlande,216,Oeufs,,,52.0,12.35,3.72,3.89,1042000000.0,25000000.0,4000000.0,827000000.0,53000000.0,1063000000.0,161000000.0,0.0,
Thaïlande,216,Perciform,0.0,0.0,1.0,1.0,0.02,0.18,67000000.0,157000000.0,41000000.0,67000000.0,,183000000.0,,,0.0
Thaïlande,216,Plantes Aquatiques,,3000000.0,0.0,0.0,0.0,0.0,3000000.0,1000000.0,4000000.0,0.0,,0.0,,,
Thaïlande,216,Poissons Eau Douce,0.0,0.0,16.0,8.32,0.56,2.45,557000000.0,97000000.0,55000000.0,557000000.0,,599000000.0,,,0.0
Thaïlande,216,"Poissons Marins, Autres",349000000.0,0.0,0.0,0.21,0.01,0.06,363000000.0,180000000.0,44000000.0,14000000.0,,499000000.0,,,
Thaïlande,216,Poissons Pelagiques,0.0,0.0,30.0,9.92,1.33,4.15,665000000.0,1390000000.0,1460000000.0,665000000.0,,595000000.0,,,0.0
Thaïlande,216,Viande d'Ovins/Caprins,,,0.0,0.05,0.02,0.02,3000000.0,0.0,1000000.0,3000000.0,,2000000.0,,,
Thaïlande,216,Viande de Bovins,,,10.0,2.56,0.63,1.0,152000000.0,106000000.0,63000000.0,172000000.0,,195000000.0,,0.0,
Thaïlande,216,Viande de Suides,,,124.0,13.0,11.83,3.92,871000000.0,22000000.0,1000000.0,871000000.0,,891000000.0,,0.0,
Thaïlande,216,Viande de Volailles,,,52.0,13.69,3.62,4.49,945000000.0,536000000.0,11000000.0,917000000.0,28000000.0,1470000000.0,,,0.0
Thaïlande,216,"Viande, Autre",,,0.0,0.03,0.01,0.02,-92000000.0,96000000.0,4000000.0,2000000.0,,,,,
Timor-Leste,176,Abats Comestible,,,3.0,0.91,0.09,0.45,1000000.0,,,1000000.0,,1000000.0,,,
Timor-Leste,176,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Timor-Leste,176,"Beurre, Ghee",,,1.0,0.04,0.08,,0.0,,0.0,0.0,,,,,
Timor-Leste,176,Cephalopodes,,0.0,0.0,0.03,0.0,0.01,0.0,,0.0,0.0,,0.0,,,
Timor-Leste,176,Crustacés,,0.0,0.0,0.11,0.0,0.03,0.0,0.0,0.0,0.0,,0.0,,,
Timor-Leste,176,Graisses Animales Crue,,,11.0,0.57,1.22,0.07,1000000.0,,0.0,1000000.0,,1000000.0,,,
Timor-Leste,176,Lait - Excl Beurre,,,11.0,10.96,0.15,1.04,12000000.0,,11000000.0,12000000.0,0.0,1000000.0,,,
Timor-Leste,176,"Mollusques, Autres",,0.0,0.0,0.05,0.0,0.0,0.0,,0.0,0.0,,,,,
Timor-Leste,176,Oeufs,,,7.0,1.64,0.46,0.52,2000000.0,,1000000.0,2000000.0,0.0,1000000.0,0.0,,
Timor-Leste,176,Perciform,,0.0,1.0,0.13,0.07,0.08,0.0,,0.0,0.0,,,,,
Timor-Leste,176,Plantes Aquatiques,,2000000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,,2000000.0,,,
Timor-Leste,176,Poissons Eau Douce,,0.0,0.0,0.07,0.0,0.02,0.0,,0.0,0.0,,0.0,,,
Timor-Leste,176,"Poissons Marins, Autres",,0.0,6.0,3.28,0.19,0.94,4000000.0,0.0,1000000.0,4000000.0,,3000000.0,,,
Timor-Leste,176,Poissons Pelagiques,0.0,0.0,5.0,2.08,0.29,0.6,2000000.0,,2000000.0,2000000.0,,0.0,,,
Timor-Leste,176,Viande d'Ovins/Caprins,,,2.0,0.55,0.16,0.22,1000000.0,,,1000000.0,,1000000.0,,,
Timor-Leste,176,Viande de Bovins,,,8.0,1.7,0.6,0.6,2000000.0,,0.0,2000000.0,,2000000.0,,,
Timor-Leste,176,Viande de Suides,,,111.0,11.78,10.69,3.4,13000000.0,,2000000.0,13000000.0,,11000000.0,,,
Timor-Leste,176,Viande de Volailles,,,19.0,5.66,1.19,1.91,6000000.0,,6000000.0,6000000.0,,1000000.0,,,
Timor-Leste,176,"Viande, Autre",,,60.0,17.48,2.87,7.85,20000000.0,,,20000000.0,,20000000.0,,,
Togo,217,Abats Comestible,,,2.0,0.77,0.08,0.35,5000000.0,0.0,1000000.0,5000000.0,,5000000.0,,,
Togo,217,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Togo,217,"Beurre, Ghee",,,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Togo,217,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Togo,217,Crustacés,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Togo,217,Crème,,,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,,,,,
Togo,217,Graisses Animales Crue,,0.0,4.0,0.21,0.48,0.02,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,0.0
Togo,217,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Togo,217,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Togo,217,Lait - Excl Beurre,,1000000.0,10.0,7.96,0.3,0.73,17000000.0,70000000.0,74000000.0,54000000.0,1000000.0,13000000.0,,,0.0
Togo,217,"Mollusques, Autres",,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Togo,217,Oeufs,,,3.0,0.86,0.2,0.24,10000000.0,0.0,0.0,6000000.0,2000000.0,10000000.0,3000000.0,,
Togo,217,Perciform,,0.0,1.0,0.46,0.01,0.1,3000000.0,0.0,0.0,3000000.0,,3000000.0,,,
Togo,217,Poissons Eau Douce,,0.0,2.0,1.31,0.09,0.38,9000000.0,0.0,3000000.0,9000000.0,,6000000.0,,,
Togo,217,"Poissons Marins, Autres",,0.0,13.0,7.4,0.45,2.16,50000000.0,0.0,50000000.0,50000000.0,,0.0,,,0.0
Togo,217,Poissons Pelagiques,1000000.0,0.0,5.0,2.52,0.16,0.74,18000000.0,1000000.0,4000000.0,17000000.0,,15000000.0,,,
Togo,217,Viande d'Ovins/Caprins,,,7.0,1.58,0.5,0.59,11000000.0,0.0,0.0,11000000.0,,11000000.0,,,
Togo,217,Viande de Bovins,,,8.0,1.53,0.59,0.63,10000000.0,0.0,1000000.0,10000000.0,,10000000.0,,,
Togo,217,Viande de Suides,,,13.0,1.57,1.22,0.47,11000000.0,0.0,2000000.0,11000000.0,,9000000.0,,,0.0
Togo,217,Viande de Volailles,,,23.0,6.63,1.47,2.23,45000000.0,0.0,13000000.0,45000000.0,,32000000.0,,,0.0
Togo,217,"Viande, Autre",,,2.0,0.81,0.07,0.4,6000000.0,0.0,0.0,6000000.0,,6000000.0,,,0.0
Trinité-et-Tobago,220,Abats Comestible,,,6.0,2.06,0.18,1.02,3000000.0,0.0,2000000.0,3000000.0,,0.0,,,
Trinité-et-Tobago,220,"Beurre, Ghee",,,15.0,0.73,1.74,0.01,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Trinité-et-Tobago,220,Cephalopodes,,0.0,1.0,0.54,0.01,0.22,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Trinité-et-Tobago,220,Crustacés,,0.0,3.0,2.02,0.03,0.55,3000000.0,0.0,2000000.0,3000000.0,,1000000.0,,,0.0
Trinité-et-Tobago,220,Crème,,,1.0,0.13,0.07,0.01,0.0,0.0,0.0,0.0,,,,,
Trinité-et-Tobago,220,Graisses Animales Crue,,1000000.0,85.0,4.31,9.57,0.06,6000000.0,0.0,6000000.0,6000000.0,,0.0,,,0.0
Trinité-et-Tobago,220,Huiles de Foie de Poisso,,0.0,0.0,0.01,0.01,0.0,0.0,,0.0,0.0,,,,,
Trinité-et-Tobago,220,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Trinité-et-Tobago,220,Lait - Excl Beurre,,0.0,170.0,103.8,8.44,9.81,140000000.0,1000000.0,136000000.0,139000000.0,0.0,5000000.0,,,0.0
Trinité-et-Tobago,220,"Mollusques, Autres",,0.0,0.0,0.82,0.01,0.07,1000000.0,0.0,1000000.0,1000000.0,,,,,0.0
Trinité-et-Tobago,220,Oeufs,,,15.0,4.2,1.01,1.15,9000000.0,0.0,5000000.0,6000000.0,0.0,4000000.0,3000000.0,,
Trinité-et-Tobago,220,Perciform,,0.0,3.0,2.02,0.05,0.49,3000000.0,1000000.0,1000000.0,3000000.0,,3000000.0,,,0.0
Trinité-et-Tobago,220,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Trinité-et-Tobago,220,Poissons Eau Douce,,0.0,1.0,0.44,0.06,0.15,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,0.0
Trinité-et-Tobago,220,"Poissons Marins, Autres",,0.0,19.0,10.7,0.52,3.26,14000000.0,1000000.0,9000000.0,14000000.0,,6000000.0,,,0.0
Trinité-et-Tobago,220,Poissons Pelagiques,0.0,0.0,17.0,7.38,0.77,2.23,10000000.0,2000000.0,9000000.0,10000000.0,,3000000.0,,,0.0
Trinité-et-Tobago,220,Viande d'Ovins/Caprins,,,15.0,2.79,1.06,1.21,4000000.0,0.0,3000000.0,4000000.0,,0.0,,,
Trinité-et-Tobago,220,Viande de Bovins,,,23.0,6.13,1.35,2.64,8000000.0,1000000.0,8000000.0,8000000.0,,1000000.0,,,0.0
Trinité-et-Tobago,220,Viande de Suides,,,59.0,8.92,5.41,2.44,12000000.0,1000000.0,10000000.0,12000000.0,,3000000.0,,,0.0
Trinité-et-Tobago,220,Viande de Volailles,,13000000.0,201.0,58.27,13.8,17.67,91000000.0,1000000.0,25000000.0,78000000.0,,67000000.0,,,0.0
Trinité-et-Tobago,220,"Viande, Autre",,,1.0,0.21,0.03,0.11,0.0,0.0,0.0,0.0,,0.0,,,0.0
Tunisie,222,Abats Comestible,,0.0,4.0,1.4,0.16,0.63,16000000.0,0.0,1000000.0,15000000.0,,15000000.0,,,
Tunisie,222,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,
Tunisie,222,"Beurre, Ghee",,,13.0,0.64,1.43,0.02,7000000.0,0.0,0.0,7000000.0,,7000000.0,,,0.0
Tunisie,222,Cephalopodes,,0.0,1.0,0.51,0.01,0.19,6000000.0,6000000.0,1000000.0,6000000.0,,11000000.0,,,0.0
Tunisie,222,Crustacés,,0.0,1.0,0.4,0.01,0.11,4000000.0,3000000.0,0.0,4000000.0,,7000000.0,,,0.0
Tunisie,222,Crème,,,5.0,0.95,0.49,0.07,10000000.0,12000000.0,0.0,10000000.0,,22000000.0,,,
Tunisie,222,Graisses Animales Crue,,0.0,12.0,0.5,1.35,0.01,6000000.0,1000000.0,1000000.0,5000000.0,,6000000.0,,,0.0
Tunisie,222,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Tunisie,222,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Tunisie,222,Lait - Excl Beurre,18000000.0,12000000.0,170.0,114.47,8.38,10.12,1324000000.0,17000000.0,144000000.0,1259000000.0,36000000.0,1191000000.0,,,6000000.0
Tunisie,222,"Mollusques, Autres",,0.0,0.0,0.08,0.0,0.01,1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,,,0.0
Tunisie,222,Oeufs,,5000000.0,26.0,7.67,1.77,2.19,101000000.0,0.0,2000000.0,84000000.0,4000000.0,99000000.0,7000000.0,,
Tunisie,222,Perciform,,0.0,4.0,3.66,0.08,0.82,40000000.0,1000000.0,2000000.0,40000000.0,,39000000.0,,,0.0
Tunisie,222,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Tunisie,222,Poissons Eau Douce,,0.0,0.0,0.2,0.01,0.06,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,0.0
Tunisie,222,"Poissons Marins, Autres",,0.0,1.0,0.56,0.03,0.16,6000000.0,,,6000000.0,,6000000.0,,,
Tunisie,222,Poissons Pelagiques,4000000.0,0.0,19.0,8.21,0.9,2.59,94000000.0,17000000.0,54000000.0,90000000.0,,57000000.0,,,0.0
Tunisie,222,Viande d'Ovins/Caprins,,1000000.0,29.0,5.34,2.28,1.99,59000000.0,0.0,2000000.0,59000000.0,,58000000.0,,,
Tunisie,222,Viande de Bovins,,,28.0,5.53,2.1,2.21,61000000.0,0.0,5000000.0,61000000.0,,56000000.0,,,0.0
Tunisie,222,Viande de Suides,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
Tunisie,222,Viande de Volailles,,,62.0,18.5,3.68,6.83,203000000.0,2000000.0,2000000.0,203000000.0,,204000000.0,,,
Tunisie,222,"Viande, Autre",,,3.0,0.9,0.16,0.37,10000000.0,0.0,0.0,10000000.0,,10000000.0,,,0.0
Turkménistan,213,Abats Comestible,,35000000.0,1.0,0.48,0.05,0.22,39000000.0,,0.0,3000000.0,2000000.0,39000000.0,,,
Turkménistan,213,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Turkménistan,213,"Beurre, Ghee",,,14.0,0.69,1.54,0.02,4000000.0,0.0,1000000.0,4000000.0,,3000000.0,,,0.0
Turkménistan,213,Cephalopodes,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Turkménistan,213,Crustacés,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Turkménistan,213,Graisses Animales Crue,,0.0,48.0,2.01,5.35,0.05,11000000.0,,,11000000.0,,11000000.0,,,
Turkménistan,213,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Turkménistan,213,Lait - Excl Beurre,1380000000.0,,223.0,137.09,11.88,12.55,2109000000.0,,9000000.0,718000000.0,11000000.0,2100000000.0,,0.0,
Turkménistan,213,"Mollusques, Autres",,0.0,0.0,0.01,0.0,0.0,0.0,,0.0,0.0,,,,,
Turkménistan,213,Oeufs,,10000000.0,30.0,7.88,2.12,2.31,53000000.0,,2000000.0,41000000.0,,51000000.0,1000000.0,,
Turkménistan,213,Perciform,,0.0,0.0,0.12,0.0,0.02,1000000.0,0.0,1000000.0,1000000.0,,0.0,,,
Turkménistan,213,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Turkménistan,213,Poissons Eau Douce,,0.0,5.0,2.89,0.2,0.86,15000000.0,0.0,0.0,15000000.0,,15000000.0,,,
Turkménistan,213,"Poissons Marins, Autres",,0.0,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,,,,,0.0
Turkménistan,213,Poissons Pelagiques,0.0,0.0,2.0,0.66,0.08,0.19,3000000.0,,3000000.0,3000000.0,,,,,
Turkménistan,213,Viande d'Ovins/Caprins,,,176.0,25.5,15.09,9.46,140000000.0,,0.0,134000000.0,7000000.0,140000000.0,,,0.0
Turkménistan,213,Viande de Bovins,,,160.0,26.06,12.77,10.54,143000000.0,,2000000.0,137000000.0,6000000.0,141000000.0,,,0.0
Turkménistan,213,Viande de Suides,,,11.0,1.45,1.02,0.3,8000000.0,,7000000.0,8000000.0,0.0,0.0,,,
Turkménistan,213,Viande de Volailles,,,13.0,3.81,0.8,1.29,21000000.0,,1000000.0,20000000.0,1000000.0,20000000.0,,,
Turkménistan,213,"Viande, Autre",,,1.0,0.27,0.04,0.12,1000000.0,,0.0,1000000.0,,1000000.0,,,
Turquie,223,Abats Comestible,,,4.0,1.18,0.13,0.53,88000000.0,2000000.0,0.0,88000000.0,,90000000.0,,,
Turquie,223,Animaux Aquatiques Autre,,0.0,0.0,0.01,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,0.0
Turquie,223,"Beurre, Ghee",,,61.0,3.08,6.85,0.07,231000000.0,1000000.0,20000000.0,231000000.0,,212000000.0,,,
Turquie,223,Cephalopodes,,0.0,0.0,0.07,0.0,0.03,5000000.0,1000000.0,4000000.0,5000000.0,,2000000.0,,,
Turquie,223,Crustacés,,0.0,0.0,0.05,0.0,0.02,4000000.0,2000000.0,1000000.0,4000000.0,,5000000.0,,,0.0
Turquie,223,Crème,,,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,,7000000.0,,,
Turquie,223,Graisses Animales Crue,,32000000.0,15.0,0.78,1.68,0.01,91000000.0,8000000.0,70000000.0,58000000.0,,29000000.0,,,0.0
Turquie,223,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Turquie,223,Huiles de Poissons,31000000.0,0.0,0.0,0.0,0.0,0.0,31000000.0,5000000.0,36000000.0,0.0,,0.0,,,0.0
Turquie,223,Lait - Excl Beurre,2401000000.0,24000000.0,309.0,193.94,16.62,18.09,18130000000.0,239000000.0,67000000.0,14532000000.0,1174000000.0,18224000000.0,,0.0,79000000.0
Turquie,223,"Mollusques, Autres",,0.0,0.0,0.37,0.0,0.03,28000000.0,13000000.0,1000000.0,28000000.0,,39000000.0,,,
Turquie,223,Oeufs,,,33.0,8.2,2.29,2.59,752000000.0,281000000.0,2000000.0,615000000.0,52000000.0,1031000000.0,85000000.0,,0.0
Turquie,223,Perciform,,0.0,1.0,1.04,0.02,0.22,78000000.0,68000000.0,14000000.0,78000000.0,,132000000.0,,,
Turquie,223,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Turquie,223,Poissons Eau Douce,,0.0,3.0,1.64,0.11,0.48,123000000.0,42000000.0,9000000.0,123000000.0,,156000000.0,,,
Turquie,223,"Poissons Marins, Autres",,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,,
Turquie,223,Poissons Pelagiques,454000000.0,6000000.0,7.0,2.9,0.3,0.94,678000000.0,16000000.0,420000000.0,218000000.0,,273000000.0,,,
Turquie,223,Viande d'Ovins/Caprins,,,31.0,4.68,2.69,1.6,350000000.0,0.0,0.0,350000000.0,,350000000.0,,,
Turquie,223,Viande de Bovins,,,40.0,11.64,1.92,5.35,872000000.0,4000000.0,6000000.0,872000000.0,,870000000.0,,0.0,0.0
Turquie,223,Viande de Suides,,,0.0,0.01,0.0,0.0,-24000000.0,25000000.0,1000000.0,0.0,,0.0,,,0.0
Turquie,223,Viande de Volailles,,,63.0,18.78,3.99,6.33,1407000000.0,365000000.0,0.0,1407000000.0,,1772000000.0,,0.0,
Turquie,223,"Viande, Autre",,,0.0,0.02,0.0,0.01,2000000.0,2000000.0,1000000.0,2000000.0,,3000000.0,,,
Ukraine,230,Abats Comestible,,1000000.0,10.0,3.34,0.27,1.68,153000000.0,2000000.0,32000000.0,151000000.0,1000000.0,123000000.0,,,0.0
Ukraine,230,Animaux Aquatiques Autre,,0.0,0.0,0.01,0.0,0.0,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Ukraine,230,"Beurre, Ghee",,,46.0,2.31,5.19,0.06,104000000.0,4000000.0,14000000.0,104000000.0,,94000000.0,,,0.0
Ukraine,230,Cephalopodes,,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Ukraine,230,Crustacés,,0.0,1.0,0.51,0.01,0.13,23000000.0,0.0,18000000.0,23000000.0,,5000000.0,,,
Ukraine,230,Crème,,,0.0,0.02,0.01,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Ukraine,230,Graisses Animales Crue,,109000000.0,56.0,2.77,6.15,0.06,251000000.0,0.0,62000000.0,125000000.0,,190000000.0,,,0.0
Ukraine,230,Huiles de Foie de Poisso,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Ukraine,230,Huiles de Poissons,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Ukraine,230,Lait - Excl Beurre,3149000000.0,1104000000.0,236.0,145.03,13.58,13.11,10869000000.0,809000000.0,190000000.0,6561000000.0,54000000.0,11488000000.0,,0.0,0.0
Ukraine,230,"Mollusques, Autres",,0.0,1.0,1.28,0.01,0.09,58000000.0,1000000.0,58000000.0,58000000.0,,1000000.0,,,
Ukraine,230,Oeufs,17000000.0,212000000.0,69.0,18.01,4.86,5.28,1095000000.0,49000000.0,4000000.0,815000000.0,2000000.0,1139000000.0,49000000.0,,
Ukraine,230,Perciform,,0.0,2.0,1.94,0.04,0.37,88000000.0,0.0,72000000.0,88000000.0,,16000000.0,,,
Ukraine,230,Plantes Aquatiques,,1000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,,0.0,,,
Ukraine,230,Poissons Eau Douce,,0.0,4.0,2.23,0.15,0.65,101000000.0,0.0,42000000.0,101000000.0,,58000000.0,,,0.0
Ukraine,230,"Poissons Marins, Autres",,0.0,5.0,2.3,0.18,0.74,104000000.0,17000000.0,29000000.0,104000000.0,,93000000.0,,,
Ukraine,230,Poissons Pelagiques,29000000.0,0.0,19.0,8.76,0.8,2.64,425000000.0,67000000.0,439000000.0,396000000.0,,53000000.0,,,0.0
Ukraine,230,Viande d'Ovins/Caprins,,,2.0,0.41,0.19,0.16,19000000.0,0.0,0.0,19000000.0,,19000000.0,,,
Ukraine,230,Viande de Bovins,0.0,1000000.0,54.0,8.96,4.31,3.63,408000000.0,25000000.0,5000000.0,405000000.0,2000000.0,428000000.0,,,0.0
Ukraine,230,Viande de Suides,,,100.0,20.56,8.22,6.1,930000000.0,9000000.0,190000000.0,930000000.0,,748000000.0,,0.0,1000000.0
Ukraine,230,Viande de Volailles,,,81.0,24.23,5.15,8.19,1099000000.0,146000000.0,74000000.0,1096000000.0,,1171000000.0,,3000000.0,
Ukraine,230,"Viande, Autre",,,2.0,0.58,0.06,0.26,26000000.0,0.0,0.0,26000000.0,,26000000.0,,,0.0
Uruguay,234,Abats Comestible,39000000.0,,9.0,2.91,0.29,1.42,58000000.0,26000000.0,1000000.0,10000000.0,9000000.0,83000000.0,,,
Uruguay,234,Animaux Aquatiques Autre,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Uruguay,234,"Beurre, Ghee",,,27.0,1.33,3.0,0.03,5000000.0,24000000.0,1000000.0,5000000.0,,32000000.0,,,-4000000.0
Uruguay,234,Cephalopodes,,0.0,0.0,0.2,0.0,0.08,1000000.0,1000000.0,1000000.0,1000000.0,,1000000.0,,,0.0
Uruguay,234,Crustacés,,0.0,0.0,0.16,0.0,0.05,1000000.0,1000000.0,0.0,1000000.0,,1000000.0,,,0.0
Uruguay,234,Crème,,,1.0,0.15,0.08,0.01,1000000.0,0.0,,1000000.0,,1000000.0,,,
Uruguay,234,Graisses Animales Crue,,21000000.0,38.0,1.85,4.18,0.0,6000000.0,71000000.0,10000000.0,6000000.0,,67000000.0,,0.0,0.0
Uruguay,234,Huiles de Foie de Poisso,,0.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,,0.0,,,
Uruguay,234,Huiles de Poissons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
Uruguay,234,Lait - Excl Beurre,239000000.0,23000000.0,326.0,210.54,17.97,20.79,1139000000.0,1276000000.0,30000000.0,717000000.0,160000000.0,2412000000.0,,,-26000000.0
Uruguay,234,"Mollusques, Autres",,0.0,0.0,0.6,0.01,0.04,2000000.0,0.0,2000000.0,2000000.0,,0.0,,,0.0
Uruguay,234,Oeufs,,,47.0,13.14,3.1,3.57,57000000.0,0.0,1000000.0,45000000.0,3000000.0,56000000.0,9000000.0,,
Uruguay,234,Perciform,1000000.0,0.0,4.0,2.45,0.12,0.64,9000000.0,65000000.0,21000000.0,8000000.0,,51000000.0,,,1000000.0
Uruguay,234,Plantes Aquatiques,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,,
Uruguay,234,Poissons Eau Douce,,0.0,2.0,1.46,0.07,0.33,5000000.0,2000000.0,5000000.0,5000000.0,,2000000.0,,,0.0
Uruguay,234,"Poissons Marins, Autres",,0.0,0.0,0.18,0.01,0.05,1000000.0,1000000.0,,1000000.0,,2000000.0,,,
Uruguay,234,Poissons Pelagiques,0.0,0.0,7.0,2.44,0.37,0.91,8000000.0,0.0,7000000.0,8000000.0,,2000000.0,,,0.0
Uruguay,234,Viande d'Ovins/Caprins,,,48.0,8.23,3.9,2.98,28000000.0,19000000.0,0.0,28000000.0,,47000000.0,,,
Uruguay,234,Viande de Bovins,,,181.0,29.1,15.25,10.11,99000000.0,394000000.0,2000000.0,99000000.0,,492000000.0,,,0.0
Uruguay,234,Viande de Suides,,,80.0,16.84,6.76,4.43,57000000.0,0.0,40000000.0,57000000.0,,18000000.0,,,
Uruguay,234,Viande de Volailles,,,95.0,27.45,6.56,8.28,99000000.0,13000000.0,4000000.0,94000000.0,,108000000.0,,5000000.0,0.0
