Zone,Code zone,Produit,Aliments pour animaux (kg/an),Autres utilisations (non alimentaire) (kg/an),Disponibilité alimentaire (Kcal/personne/jour),Disponibilité alimentaire en quantité (kg/personne/an),Disponibilité de matière grasse en quantité (g/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Disponibilité intérieure (kg/an),Exportations - Quantité (kg/an),Importations - Quantité (kg/an),Nourriture (kg/an),Pertes (kg/an),Production (kg/an),Semences (kg/an),Traitement (kg/an),Variation de stock (kg/an)
Algérie,4,Coco (Incl Coprah),,,0.0,0.06,0.02,0.0,3000000.0,,3000000.0,3000000.0,,,,,
Algérie,4,"Céréales, Autres",2000000.0,,0.0,0.03,0.0,0.01,4000000.0,0.0,4000000.0,1000000.0,,0.0,,,0.0
Algérie,4,Dattes,,,101.0,20.93,0.21,0.84,855000000.0,21000000.0,27000000.0,821000000.0,34000000.0,848000000.0,,,0.0
Algérie,4,Edulcorants Autres,,,6.0,0.6,,,24000000.0,0.0,24000000.0,24000000.0,,,,0.0,0.0
Algérie,4,Feve de Cacao,,,10.0,1.06,0.83,0.22,41000000.0,0.0,41000000.0,41000000.0,,,,,
Algérie,4,"Fruits, Autres",,,39.0,29.1,0.26,0.57,1202000000.0,1000000.0,55000000.0,1141000000.0,61000000.0,1148000000.0,,0.0,0.0
Algérie,4,Girofles,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Algérie,4,Graines Colza/Moutarde,,,0.0,0.0,0.0,0.0,49000000.0,0.0,2000000.0,1000000.0,5000000.0,47000000.0,0.0,42000000.0,
Algérie,4,Graines de coton,,0.0,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0
Algérie,4,Graines de tournesol,,,,,,,3000000.0,0.0,3000000.0,,0.0,0.0,0.0,3000000.0,
Algérie,4,Haricots,,,14.0,1.55,0.06,0.92,64000000.0,0.0,63000000.0,61000000.0,3000000.0,1000000.0,0.0,,0.0
Algérie,4,Huil Plantes Oleif Autr,,3000000.0,47.0,1.99,5.3,0.04,81000000.0,2000000.0,79000000.0,78000000.0,,3000000.0,,,1000000.0
Algérie,4,Huile Graines de Coton,,0.0,,,,,0.0,0.0,0.0,,,,,,0.0
Algérie,4,Huile d'Arachide,,,12.0,0.5,1.37,,20000000.0,0.0,0.0,20000000.0,,20000000.0,,,0.0
Algérie,4,Huile d'Olive,,0.0,42.0,1.73,4.74,,68000000.0,0.0,0.0,68000000.0,,68000000.0,,,0.0
Algérie,4,Huile de Coco,,,1.0,0.03,0.07,,1000000.0,,1000000.0,1000000.0,,,,,
Algérie,4,Huile de Colza&Moutarde,,0.0,11.0,0.46,1.2,0.01,18000000.0,0.0,3000000.0,18000000.0,,15000000.0,,,0.0
Algérie,4,Huile de Germe de Maïs,,,1.0,0.05,0.13,,2000000.0,0.0,2000000.0,2000000.0,,,,,0.0
Algérie,4,Huile de Palme,,52000000.0,18.0,0.74,2.03,,82000000.0,3000000.0,120000000.0,29000000.0,,,,,-35000000.0
Algérie,4,Huile de Palmistes,,0.0,,,,,0.0,,0.0,,,,,,
Algérie,4,Huile de Soja,,,181.0,7.48,20.48,,293000000.0,50000000.0,623000000.0,293000000.0,,,,,-280000000.0
Algérie,4,Huile de Sésame,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,0.0
Algérie,4,Huile de Tournesol,,,48.0,1.98,5.41,,77000000.0,1000000.0,62000000.0,77000000.0,,1000000.0,,,15000000.0
Algérie,4,"Légumes, Autres",0.0,,73.0,105.76,0.47,3.43,4542000000.0,11000000.0,80000000.0,4147000000.0,398000000.0,4472000000.0,,0.0,0.0
Algérie,4,Légumineuses Autres,14000000.0,,61.0,6.31,0.44,3.85,277000000.0,0.0,193000000.0,247000000.0,12000000.0,84000000.0,4000000.0,,0.0
Algérie,4,Manioc,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Algérie,4,Maïs,2400000000.0,,129.0,15.99,1.12,3.18,3252000000.0,0.0,3251000000.0,627000000.0,225000000.0,1000000.0,0.0,,0.0
Algérie,4,Miel,,,1.0,0.17,,0.0,7000000.0,0.0,1000000.0,7000000.0,,6000000.0,,,
Algérie,4,Millet,1000000.0,,,,,,1000000.0,,1000000.0,,,,,,
Algérie,4,Miscellanees,,,2.0,,0.03,0.06,,,,,,,,,
Algérie,4,Noix,,,13.0,1.8,1.18,0.43,71000000.0,0.0,36000000.0,71000000.0,,35000000.0,,,0.0
Algérie,4,Oignons,,,35.0,32.57,0.09,0.98,1344000000.0,0.0,0.0,1277000000.0,67000000.0,1344000000.0,,,0.0
Algérie,4,Olives,,,12.0,4.87,1.36,0.15,591000000.0,0.0,12000000.0,191000000.0,,579000000.0,,400000000.0,0.0
Algérie,4,"Oranges, Mandarines",,,24.0,28.47,0.2,0.33,1174000000.0,0.0,52000000.0,1116000000.0,58000000.0,1122000000.0,,,0.0
Algérie,4,Orge,1280000000.0,,94.0,13.18,0.29,2.58,2052000000.0,0.0,553000000.0,517000000.0,121000000.0,1499000000.0,92000000.0,42000000.0,0.0
Algérie,4,Palmistes,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Algérie,4,Pamplemousse,,,0.0,0.07,0.0,0.0,3000000.0,0.0,1000000.0,3000000.0,0.0,2000000.0,,,
Algérie,4,Patates douces,,,,,,,0.0,0.0,,,,,,,
Algérie,4,Piments,,,4.0,0.48,0.12,0.18,20000000.0,0.0,5000000.0,19000000.0,1000000.0,15000000.0,,,0.0
Algérie,4,"Plantes Oleiferes, Autre",1000000.0,3000000.0,0.0,,,,5000000.0,,5000000.0,,,,,0.0,
Algérie,4,Pois,,,4.0,0.46,0.01,0.28,19000000.0,0.0,8000000.0,18000000.0,0.0,11000000.0,0.0,,0.0
Algérie,4,Poivre,,,1.0,0.1,0.01,0.03,4000000.0,0.0,4000000.0,4000000.0,,,,,
Algérie,4,Pommes,,,18.0,13.86,0.11,0.08,572000000.0,0.0,116000000.0,544000000.0,28000000.0,456000000.0,,,
Algérie,4,Pommes de Terre,0.0,603000000.0,126.0,64.78,0.18,2.66,5087000000.0,1000000.0,160000000.0,2540000000.0,1773000000.0,4928000000.0,171000000.0,,0.0
Algérie,4,Racines nda,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
Algérie,4,Raisin,,,21.0,13.06,0.14,0.22,605000000.0,0.0,34000000.0,512000000.0,10000000.0,571000000.0,,83000000.0,0.0
Algérie,4,Riz (Eq Blanchi),2000000.0,,30.0,2.97,0.04,0.57,118000000.0,0.0,118000000.0,117000000.0,0.0,0.0,0.0,,0.0
Algérie,4,Seigle,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,
Algérie,4,Soja,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,
Algérie,4,Sorgho,0.0,,1.0,0.07,0.0,0.02,3000000.0,,1000000.0,3000000.0,0.0,2000000.0,0.0,,0.0
Algérie,4,Sucre Eq Brut,,190000000.0,258.0,27.78,,,1279000000.0,557000000.0,1836000000.0,1089000000.0,,0.0,,,0.0
Algérie,4,"Sucre, betterave",,,,,,,0.0,,0.0,,0.0,0.0,,0.0,
Algérie,4,"Sucre, canne",0.0,,,,,,0.0,,0.0,,,,,,
Algérie,4,Sésame,,,2.0,0.12,0.16,0.06,5000000.0,,5000000.0,5000000.0,,,,,0.0
Algérie,4,Thé,,,0.0,0.33,,0.09,13000000.0,0.0,13000000.0,13000000.0,,,,,0.0
Algérie,4,Tomates,,,16.0,27.36,0.17,0.79,1151000000.0,0.0,176000000.0,1073000000.0,78000000.0,975000000.0,,,0.0
Algérie,4,Vin,,32000000.0,0.0,0.01,,,55000000.0,0.0,6000000.0,0.0,,50000000.0,,23000000.0,0.0
Algérie,4,"Épices, Autres",,,2.0,0.25,0.09,0.09,10000000.0,0.0,10000000.0,10000000.0,,,,,0.0
Allemagne,79,"Agrumes, Autres",,,1.0,2.27,0.0,0.01,188000000.0,39000000.0,227000000.0,188000000.0,0.0,,,,0.0
Allemagne,79,"Alcool, non Comestible",,1010000000.0,,,,,1010000000.0,165000000.0,1063000000.0,,,112000000.0,,,
Allemagne,79,Aliments pour enfants,,,0.0,0.0,0.0,0.0,-32000000.0,69000000.0,37000000.0,0.0,,,,,
Allemagne,79,Ananas,,,5.0,3.31,0.01,0.03,289000000.0,56000000.0,345000000.0,273000000.0,15000000.0,,,,0.0
Allemagne,79,Arachides Decortiquees,,,20.0,1.27,1.6,0.9,105000000.0,39000000.0,144000000.0,105000000.0,0.0,,,,0.0
Allemagne,79,Avoine,652000000.0,,13.0,1.54,0.23,0.48,818000000.0,177000000.0,323000000.0,127000000.0,19000000.0,628000000.0,20000000.0,,45000000.0
Allemagne,79,Bananes,,,20.0,11.85,0.03,0.26,1039000000.0,305000000.0,1344000000.0,980000000.0,59000000.0,,,,
Allemagne,79,Bananes plantains,,,0.0,0.02,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,,,,,
Allemagne,79,Bière,,0.0,126.0,93.95,,1.29,7773000000.0,1509000000.0,632000000.0,7773000000.0,,8650000000.0,,,
Allemagne,79,Blé,7494000000.0,774000000.0,654.0,83.41,2.59,21.17,16491000000.0,10870000000.0,5421000000.0,6900000000.0,663000000.0,25019000000.0,571000000.0,90000000.0,-3079000000.0
Allemagne,79,Boissons Alcooliques,,,86.0,10.61,,,878000000.0,246000000.0,310000000.0,878000000.0,,813000000.0,,,
Allemagne,79,Boissons Fermentés,,,0.0,0.35,,0.0,29000000.0,56000000.0,41000000.0,29000000.0,,45000000.0,,,0.0
Allemagne,79,Café,,,8.0,6.75,,1.02,559000000.0,850000000.0,1348000000.0,559000000.0,,,,,61000000.0
Allemagne,79,Citrons & Limes,,,1.0,1.51,0.02,0.02,129000000.0,22000000.0,152000000.0,125000000.0,4000000.0,,,,0.0
Allemagne,79,Coco (Incl Coprah),,,2.0,0.56,0.2,0.02,47000000.0,34000000.0,81000000.0,46000000.0,0.0,,,0.0,0.0
Allemagne,79,"Céréales, Autres",2373000000.0,228000000.0,5.0,0.68,0.01,0.13,2778000000.0,271000000.0,298000000.0,56000000.0,53000000.0,2690000000.0,68000000.0,,60000000.0
Allemagne,79,Dattes,,,1.0,0.1,0.0,0.0,9000000.0,3000000.0,11000000.0,9000000.0,0.0,,,,
Allemagne,79,Edulcorants Autres,,92000000.0,116.0,11.84,,0.0,1072000000.0,697000000.0,1160000000.0,980000000.0,,609000000.0,,0.0,0.0
Allemagne,79,Feve de Cacao,,,15.0,0.92,1.34,0.2,76000000.0,680000000.0,756000000.0,76000000.0,,,,,
Allemagne,79,"Fruits, Autres",,,30.0,25.19,0.28,0.42,2267000000.0,648000000.0,2499000000.0,2084000000.0,183000000.0,391000000.0,,0.0,26000000.0
Allemagne,79,Girofles,,,0.0,0.01,0.0,0.0,0.0,0.0,1000000.0,0.0,,,,,
Allemagne,79,Graines Colza/Moutarde,146000000.0,,4.0,0.0,0.0,0.0,8440000000.0,163000000.0,4651000000.0,23000000.0,97000000.0,5796000000.0,5000000.0,8169000000.0,-1844000000.0
Allemagne,79,Graines de coton,,0.0,,,,,0.0,0.0,0.0,,,,,0.0,0.0
Allemagne,79,Graines de tournesol,85000000.0,,,,,,419000000.0,35000000.0,502000000.0,,1000000.0,46000000.0,20000000.0,313000000.0,-95000000.0
Allemagne,79,Haricots,8000000.0,,1.0,0.1,0.0,0.06,17000000.0,8000000.0,24000000.0,8000000.0,0.0,0.0,0.0,,
Allemagne,79,Huil Plantes Oleif Autr,,172000000.0,9.0,0.48,1.13,0.0,301000000.0,106000000.0,233000000.0,40000000.0,,174000000.0,,89000000.0,0.0
Allemagne,79,Huile Graines de Coton,,0.0,,,,,0.0,0.0,0.0,,,0.0,,,0.0
Allemagne,79,Huile d'Arachide,,,1.0,0.05,0.13,,4000000.0,0.0,4000000.0,4000000.0,,,,,
Allemagne,79,Huile d'Olive,,1000000.0,18.0,0.74,2.04,,63000000.0,5000000.0,67000000.0,62000000.0,,,,,0.0
Allemagne,79,Huile de Coco,,153000000.0,0.0,0.02,0.04,0.0,156000000.0,230000000.0,386000000.0,2000000.0,,0.0,,2000000.0,0.0
Allemagne,79,Huile de Colza&Moutarde,700000000.0,1012000000.0,133.0,5.49,15.05,0.01,2167000000.0,1165000000.0,193000000.0,454000000.0,,3139000000.0,,1000000.0,0.0
Allemagne,79,Huile de Germe de Maïs,,,4.0,0.15,0.41,,12000000.0,13000000.0,9000000.0,12000000.0,,17000000.0,,,
Allemagne,79,Huile de Palme,,1399000000.0,71.0,2.87,7.96,0.06,1612000000.0,844000000.0,2456000000.0,237000000.0,,,,3000000.0,0.0
Allemagne,79,Huile de Palmistes,,360000000.0,0.0,0.0,0.0,0.0,360000000.0,19000000.0,380000000.0,0.0,,0.0,,,0.0
Allemagne,79,Huile de Soja,,23000000.0,126.0,5.2,14.24,0.0,453000000.0,322000000.0,105000000.0,430000000.0,,630000000.0,,,40000000.0
Allemagne,79,Huile de Sésame,,0.0,4.0,0.14,0.4,0.0,13000000.0,3000000.0,4000000.0,12000000.0,,12000000.0,,1000000.0,
Allemagne,79,Huile de Tournesol,,0.0,77.0,3.19,8.75,0.0,265000000.0,126000000.0,259000000.0,264000000.0,,138000000.0,,1000000.0,-6000000.0
Allemagne,79,Ignames,,,,,,,1000000.0,0.0,1000000.0,,,,,,
Allemagne,79,"Légumes, Autres",90000000.0,,51.0,67.84,0.42,2.41,6339000000.0,997000000.0,4378000000.0,5612000000.0,636000000.0,2941000000.0,,,17000000.0
Allemagne,79,Légumineuses Autres,95000000.0,,2.0,0.17,0.01,0.11,118000000.0,11000000.0,29000000.0,14000000.0,2000000.0,99000000.0,8000000.0,,
Allemagne,79,Manioc,1000000.0,26000000.0,,,,,27000000.0,14000000.0,41000000.0,,,,,,
Allemagne,79,Maïs,6136000000.0,11000000.0,86.0,12.13,0.28,1.98,7961000000.0,1056000000.0,2465000000.0,1003000000.0,122000000.0,4387000000.0,63000000.0,626000000.0,2165000000.0
Allemagne,79,Miel,,,9.0,1.04,,0.01,86000000.0,21000000.0,88000000.0,86000000.0,,19000000.0,,,
Allemagne,79,Millet,3000000.0,,1.0,0.12,0.01,0.03,13000000.0,6000000.0,19000000.0,10000000.0,,,,,
Allemagne,79,Miscellanees,,,0.0,,0.0,0.01,,,,,,,,,
Allemagne,79,Noix,,,48.0,6.69,4.43,1.29,567000000.0,162000000.0,712000000.0,554000000.0,13000000.0,17000000.0,,,0.0
Allemagne,79,Oignons,,,6.0,6.06,0.03,0.2,565000000.0,78000000.0,237000000.0,501000000.0,64000000.0,406000000.0,,,
Allemagne,79,Olives,,,2.0,0.8,0.24,0.02,66000000.0,9000000.0,75000000.0,66000000.0,0.0,,,,
Allemagne,79,"Oranges, Mandarines",,,13.0,15.59,0.04,0.21,1311000000.0,877000000.0,2147000000.0,1290000000.0,21000000.0,,,0.0,41000000.0
Allemagne,79,Orge,6598000000.0,,2.0,0.3,0.01,0.06,8901000000.0,3552000000.0,1466000000.0,25000000.0,243000000.0,10344000000.0,247000000.0,1788000000.0,642000000.0
Allemagne,79,Palmistes,,,,,,,0.0,0.0,0.0,,,,,0.0,0.0
Allemagne,79,Pamplemousse,,,1.0,1.25,0.0,0.01,104000000.0,40000000.0,144000000.0,103000000.0,1000000.0,,,,0.0
Allemagne,79,Patates douces,7000000.0,,,,,,7000000.0,1000000.0,7000000.0,,,,,,0.0
Allemagne,79,Piments,,,2.0,0.18,0.08,0.06,15000000.0,5000000.0,20000000.0,15000000.0,,,,,
Allemagne,79,"Plantes Oleiferes, Autre",26000000.0,3000000.0,2.0,0.11,0.14,0.06,188000000.0,19000000.0,190000000.0,9000000.0,2000000.0,9000000.0,0.0,148000000.0,8000000.0
Allemagne,79,Pois,156000000.0,,4.0,0.46,0.02,0.27,208000000.0,18000000.0,96000000.0,38000000.0,4000000.0,130000000.0,9000000.0,,
Allemagne,79,Poivre,,,2.0,0.21,0.02,0.06,17000000.0,13000000.0,31000000.0,17000000.0,,,,,
Allemagne,79,Pommes,,,25.0,18.65,0.2,0.15,1648000000.0,542000000.0,1177000000.0,1543000000.0,15000000.0,804000000.0,,90000000.0,209000000.0
Allemagne,79,Pommes de Terre,105000000.0,1138000000.0,115.0,61.46,0.16,2.52,8197000000.0,4373000000.0,1723000000.0,5084000000.0,1230000000.0,9670000000.0,406000000.0,234000000.0,1178000000.0
Allemagne,79,Racines nda,1000000.0,,0.0,0.0,,,1000000.0,0.0,1000000.0,0.0,,,,,0.0
Allemagne,79,Raisin,,,16.0,8.73,0.05,0.15,1847000000.0,90000000.0,797000000.0,722000000.0,15000000.0,1140000000.0,,1110000000.0,0.0
Allemagne,79,Riz (Eq Blanchi),7000000.0,0.0,35.0,3.34,0.08,0.62,290000000.0,106000000.0,407000000.0,277000000.0,5000000.0,,,0.0,-10000000.0
Allemagne,79,Seigle,3318000000.0,,76.0,9.59,0.27,1.92,4872000000.0,682000000.0,659000000.0,793000000.0,116000000.0,4689000000.0,58000000.0,586000000.0,205000000.0
Allemagne,79,Soja,80000000.0,,8.0,0.88,0.42,0.89,3446000000.0,21000000.0,3620000000.0,72000000.0,12000000.0,10000000.0,,3282000000.0,-162000000.0
Allemagne,79,Sorgho,34000000.0,,,,,,34000000.0,1000000.0,35000000.0,,,,,,
Allemagne,79,Sucre Eq Brut,7000000.0,440000000.0,345.0,35.61,,,3393000000.0,1327000000.0,860000000.0,2946000000.0,,3613000000.0,,0.0,247000000.0
Allemagne,79,"Sucre, betterave",0.0,,0.0,0.0,0.0,0.0,23077000000.0,25000000.0,274000000.0,0.0,,22829000000.0,,23077000000.0,
Allemagne,79,"Sucre, canne",,0.0,,,,,0.0,,0.0,,,,,,
Allemagne,79,Sésame,,,,,,,26000000.0,4000000.0,31000000.0,,1000000.0,,,26000000.0,
Allemagne,79,Thé,,,1.0,0.71,,0.14,59000000.0,40000000.0,98000000.0,59000000.0,,,,,0.0
Allemagne,79,Tomates,,,11.0,19.01,0.12,0.51,1694000000.0,139000000.0,1764000000.0,1573000000.0,121000000.0,69000000.0,,,
Allemagne,79,Vin,,,43.0,22.91,,0.0,1946000000.0,432000000.0,1532000000.0,1896000000.0,,841000000.0,,50000000.0,5000000.0
Allemagne,79,"Épices, Autres",,,4.0,0.41,0.14,0.13,34000000.0,18000000.0,51000000.0,34000000.0,,,,,
Angola,7,"Agrumes, Autres",,,10.0,12.76,0.1,0.14,304000000.0,0.0,,274000000.0,30000000.0,304000000.0,,,
Angola,7,Aliments pour enfants,,,3.0,0.25,0.02,0.11,5000000.0,,5000000.0,5000000.0,,,,,
Angola,7,Ananas,,,25.0,20.09,0.09,0.15,479000000.0,0.0,,431000000.0,48000000.0,479000000.0,,,
Angola,7,Arachides Decortiquees,,,33.0,2.17,2.67,1.38,136000000.0,0.0,1000000.0,47000000.0,3000000.0,134000000.0,16000000.0,70000000.0,
Angola,7,Avoine,0.0,,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0
Angola,7,Bananes,,,88.0,53.76,0.19,1.37,3095000000.0,0.0,0.0,1154000000.0,625000000.0,3095000000.0,,1315000000.0,
Angola,7,Bière,,,67.0,56.56,,0.77,1214000000.0,0.0,164000000.0,1214000000.0,,1050000000.0,,,
Angola,7,Blé,,,286.0,40.72,1.04,8.67,898000000.0,0.0,972000000.0,874000000.0,23000000.0,4000000.0,0.0,0.0,-79000000.0
Angola,7,Boissons Alcooliques,,,16.0,1.94,,,42000000.0,0.0,33000000.0,42000000.0,,8000000.0,,,0.0
Angola,7,Boissons Fermentés,,,24.0,18.83,,0.08,462000000.0,,16000000.0,404000000.0,57000000.0,446000000.0,,,0.0
Angola,7,Café,,0.0,1.0,0.61,,0.11,13000000.0,0.0,1000000.0,13000000.0,,13000000.0,,,0.0
Angola,7,Coco (Incl Coprah),,,1.0,0.15,0.05,0.01,3000000.0,,3000000.0,3000000.0,,,,,
Angola,7,Dattes,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Angola,7,Edulcorants Autres,,,0.0,0.01,,,0.0,0.0,0.0,0.0,,,,,0.0
Angola,7,Feve de Cacao,,1000000.0,3.0,0.14,0.28,0.03,4000000.0,0.0,3000000.0,3000000.0,,0.0,,,0.0
Angola,7,"Fruits, Autres",,,3.0,2.33,0.03,0.03,54000000.0,0.0,14000000.0,50000000.0,4000000.0,40000000.0,,,
Angola,7,Girofles,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Angola,7,Graines de coton,,,,,,,3000000.0,0.0,0.0,,0.0,3000000.0,0.0,3000000.0,
Angola,7,Graines de tournesol,,,,,,,12000000.0,0.0,0.0,,0.0,12000000.0,0.0,11000000.0,
Angola,7,Haricots,,,81.0,8.96,0.37,5.23,257000000.0,0.0,55000000.0,192000000.0,26000000.0,312000000.0,39000000.0,,-110000000.0
Angola,7,Huil Plantes Oleif Autr,,2000000.0,17.0,0.71,1.9,0.01,17000000.0,0.0,15000000.0,15000000.0,,2000000.0,,,0.0
Angola,7,Huile Graines de Coton,,,1.0,0.03,0.07,,1000000.0,0.0,0.0,1000000.0,,1000000.0,,,
Angola,7,Huile d'Arachide,,,19.0,0.77,2.11,,17000000.0,0.0,0.0,17000000.0,,32000000.0,,,-15000000.0
Angola,7,Huile d'Olive,,,5.0,0.21,0.57,,4000000.0,0.0,4000000.0,4000000.0,,,,,
Angola,7,Huile de Coco,,,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,
Angola,7,Huile de Colza&Moutarde,,,1.0,0.04,0.12,,1000000.0,,1000000.0,1000000.0,,,,,
Angola,7,Huile de Germe de Maïs,,,0.0,0.0,0.01,,0.0,,0.0,0.0,,,,,
Angola,7,Huile de Palme,,195000000.0,73.0,3.03,8.29,,260000000.0,14000000.0,224000000.0,65000000.0,,50000000.0,,,0.0
Angola,7,Huile de Palmistes,,2000000.0,8.0,0.33,0.9,,9000000.0,0.0,,7000000.0,,9000000.0,,,0.0
Angola,7,Huile de Soja,,15000000.0,87.0,3.61,9.89,,92000000.0,,72000000.0,77000000.0,,,,,20000000.0
Angola,7,Huile de Tournesol,,,5.0,0.22,0.6,,5000000.0,0.0,1000000.0,5000000.0,,4000000.0,,,0.0
Angola,7,"Légumes, Autres",,,35.0,62.59,0.22,1.93,1540000000.0,0.0,29000000.0,1344000000.0,197000000.0,1511000000.0,,,
Angola,7,Manioc,8880000000.0,,560.0,197.9,0.6,4.72,16412000000.0,0.0,0.0,4249000000.0,3282000000.0,16412000000.0,,,0.0
Angola,7,Maïs,270000000.0,,338.0,38.8,3.64,8.9,1531000000.0,0.0,852000000.0,833000000.0,252000000.0,1549000000.0,58000000.0,118000000.0,-870000000.0
Angola,7,Miel,,,9.0,1.09,,0.01,23000000.0,0.0,0.0,23000000.0,,23000000.0,,,
Angola,7,Millet,,,11.0,1.41,0.05,0.18,39000000.0,0.0,0.0,30000000.0,3000000.0,39000000.0,2000000.0,3000000.0,0.0
Angola,7,Miscellanees,,,3.0,,0.03,0.08,,,,,,,,,
Angola,7,Noix,,,0.0,0.09,0.03,0.01,2000000.0,0.0,0.0,2000000.0,,2000000.0,,,
Angola,7,Oignons,,,0.0,0.34,0.0,0.01,7000000.0,,7000000.0,7000000.0,,,,,
Angola,7,"Oranges, Mandarines",,,0.0,0.28,0.0,0.01,6000000.0,,6000000.0,6000000.0,,,,,
Angola,7,Orge,,,0.0,0.0,,0.0,99000000.0,,99000000.0,0.0,,,,99000000.0,0.0
Angola,7,Palmistes,,2000000.0,,,,,23000000.0,0.0,0.0,,,23000000.0,,21000000.0,
Angola,7,Patates douces,,,129.0,49.17,0.27,1.75,1200000000.0,,,1056000000.0,144000000.0,1200000000.0,,,
Angola,7,Piments,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Angola,7,"Plantes Oleiferes, Autre",,0.0,,,,,4000000.0,0.0,0.0,,0.0,4000000.0,0.0,4000000.0,0.0
Angola,7,Poivre,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,
Angola,7,Pommes,,,1.0,1.0,0.01,0.01,22000000.0,0.0,22000000.0,22000000.0,,,,,
Angola,7,Pommes de Terre,,,40.0,20.39,0.06,0.84,709000000.0,0.0,39000000.0,438000000.0,57000000.0,670000000.0,215000000.0,,0.0
Angola,7,Racines nda,,,0.0,0.0,,,0.0,,0.0,0.0,,,,,
Angola,7,Raisin,,,0.0,0.11,0.0,0.0,2000000.0,0.0,2000000.0,2000000.0,,,,,
Angola,7,Riz (Eq Blanchi),,154000000.0,82.0,8.12,0.12,1.56,337000000.0,0.0,312000000.0,174000000.0,7000000.0,25000000.0,1000000.0,,0.0
Angola,7,Soja,,,5.0,0.52,0.25,0.54,11000000.0,,1000000.0,11000000.0,,10000000.0,,,
Angola,7,Sorgho,46000000.0,,0.0,0.0,0.0,0.0,46000000.0,,0.0,0.0,,46000000.0,,,
Angola,7,Sucre Eq Brut,,80000000.0,137.0,15.21,,,407000000.0,0.0,529000000.0,327000000.0,,51000000.0,,0.0,-174000000.0
Angola,7,"Sucre, canne",5000000.0,,,,,,510000000.0,,,,26000000.0,510000000.0,3000000.0,477000000.0,
Angola,7,Sésame,,,2.0,0.13,0.17,0.06,3000000.0,0.0,,3000000.0,0.0,3000000.0,0.0,,
Angola,7,Thé,,,0.0,0.03,,0.01,1000000.0,0.0,1000000.0,1000000.0,,,,,
Angola,7,Tomates,,,3.0,4.73,0.03,0.15,103000000.0,0.0,86000000.0,102000000.0,2000000.0,17000000.0,,,
Angola,7,Vin,,,9.0,4.67,,,100000000.0,0.0,100000000.0,100000000.0,,,,,0.0
Angola,7,"Épices, Autres",,,0.0,0.02,0.01,0.01,0.0,0.0,0.0,0.0,,,,,0.0
Antigua-et-Barbuda,8,"Agrumes, Autres",,0.0,1.0,1.31,,,0.0,,0.0,0.0,,,,,
Antigua-et-Barbuda,8,"Alcool, non Comestible",,0.0,,,,,0.0,,0.0,,,,,,
Antigua-et-Barbuda,8,Aliments pour enfants,,,6.0,0.56,0.03,0.24,0.0,,0.0,0.0,,,,,0.0
Antigua-et-Barbuda,8,Ananas,,0.0,8.0,7.79,,0.06,1000000.0,0.0,0.0,1000000.0,0.0,0.0,,,
Antigua-et-Barbuda,8,Arachides Decortiquees,,0.0,14.0,0.85,1.16,0.64,0.0,,0.0,0.0,,,,,0.0
Antigua-et-Barbuda,8,Avoine,0.0,,15.0,2.67,0.24,0.64,0.0,0.0,0.0,0.0,,,,,0.0
Antigua-et-Barbuda,8,Bananes,,,19.0,11.42,0.09,0.21,1000000.0,,1000000.0,1000000.0,0.0,0.0,,,
Antigua-et-Barbuda,8,Bananes plantains,,,5.0,2.48,,0.06,0.0,,0.0,0.0,,,,,
Antigua-et-Barbuda,8,Bière,,0.0,17.0,17.28,,0.15,2000000.0,0.0,3000000.0,2000000.0,,0.0,,,-1000000.0
Antigua-et-Barbuda,8,Blé,,1000000.0,498.0,62.06,4.84,13.49,7000000.0,0.0,9000000.0,6000000.0,,,,,-2000000.0
Antigua-et-Barbuda,8,Boissons Alcooliques,,,43.0,5.33,,,0.0,0.0,1000000.0,0.0,,0.0,,,0.0
Antigua-et-Barbuda,8,Boissons Fermentés,,,1.0,0.8,,,0.0,,0.0,0.0,,,,,
Antigua-et-Barbuda,8,Café,,0.0,3.0,2.03,,0.18,0.0,,0.0,0.0,,,,,
Antigua-et-Barbuda,8,Citrons & Limes,,0.0,2.0,4.53,0.03,0.06,0.0,,0.0,0.0,0.0,0.0,,,
Antigua-et-Barbuda,8,Coco (Incl Coprah),,0.0,4.0,0.86,0.4,0.03,0.0,,0.0,0.0,,,,,
Antigua-et-Barbuda,8,"Céréales, Autres",,,6.0,1.01,0.03,0.15,0.0,0.0,0.0,0.0,,,,,0.0
